mID,formula,vm1,vm2,vm3,sites,pointGroup,spaceGroup,volume,a,b,c,alpha,beta,gamma,eij,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18
mp-15777,Zn(GaTe2)2,1.0,0.14286,0.71429,7,-4,82,221.74431781225584,6.07298587,6.07298586,7.38847400,114.26622373,114.26622365,90.00000003,0.037002,0.0,0.0,0.0,-0.01522,-0.052335,0.0,0.0,0.0,0.0,0.052335,-0.01522,0.0,-0.039325,0.039325,0.0,0.0,0.0,-0.0277
mp-21374,Cd(InTe2)2,1.0,0.6,0.8,7,-4,82,261.1978140242756,6.42423697,6.42423697,7.79038211,114.35056129,114.35056134,90.00000004,0.06697,0.0,0.0,0.0,-0.09251,-0.044305,0.0,0.0,0.0,0.0,0.044305,-0.09251,0.0,-0.041255,0.041255,0.0,0.0,0.0,-0.11834
mp-19765,In2HgTe4,1.0,0.85714,1.0,7,-4,82,261.5627575459447,6.41349683,6.41349683,7.81043223,114.24080130,114.24080125,89.99999998,0.068256,0.0,0.0,0.0,-0.100455,-0.005515,0.0,0.0,0.0,0.0,0.005515,-0.100455,0.0,-0.027065,0.027065,0.0,0.0,0.0,-0.14913
mp-20832,Zn(InTe2)2,1.0,0.5,0.75,7,-4,82,245.89683480040247,6.23826209,6.23826209,7.70607248,113.87626034,113.87626037,89.99999997,0.061121,0.0,0.0,0.0,-0.089285,-0.051705,0.0,0.0,0.0,0.0,0.051705,-0.089285,0.0,-0.036775,0.036775,0.0,0.0,0.0,-0.08643
mp-13949,Cd(GaTe2)2,1.0,0.42857,0.71429,7,-4,82,236.35979968695003,6.27269183,6.27269182,7.46717636,114.83570210,114.83570222,90.00000004,0.039887,0.0,0.0,0.0,-0.04109,-0.024795,0.0,0.0,0.0,0.0,0.024795,-0.04109,0.0,-0.04438,0.04438,0.0,0.0,0.0,-0.07331
mp-26477,LiCuPO4,1.0,0.4,0.8,7,-4,82,84.50865036321854,4.97506498,4.90236537,4.97506498,59.50821960,90.00000000,120.49178040,0.183785,0.0,0.0,0.0,0.04468,0.2786,0.0,0.0,0.0,0.0,-0.2786,0.04468,0.0,0.04648,-0.04648,0.0,0.0,0.0,0.61495
mp-39249,BaLaMgRuO6,1.0,0.4,0.8,10,-4,82,130.76177181780753,5.66477047,5.66473228,5.71435344,119.71494891,119.72037033,89.99947220,0.484918,0.0,0.0,0.0,-0.67435,-0.502095,0.0,0.0,0.0,0.0,0.502095,-0.67435,0.0,-0.479775,0.479775,0.0,0.0,0.0,-0.24892
mp-677191,BaLaZnRuO6,1.0,0.4,0.8,10,-4,82,131.76632341843222,5.65760902,5.65765486,5.74005527,119.52619523,119.52217902,89.99868158,0.336214,0.0,0.0,0.0,-0.48579,-0.332355,0.0,0.0,0.0,0.0,0.332355,-0.48579,0.0,-0.268175,0.268175,0.0,0.0,0.0,-0.30462
mp-632402,LiCaUF8,1.0,0.85714,1.0,11,-4,82,154.80186581556563,6.65871305,6.65871305,6.65871305,133.05571849,133.05571849,68.56665886,0.065008,0.0,0.0,0.0,-0.256675,-0.11079,0.0,0.0,0.0,0.0,0.11079,-0.256675,0.0,0.08518,-0.08518,0.0,0.0,0.0,0.17829
mp-643431,AgH4WS4N,1.0,-0.25,0.75,11,-4,82,196.72060459865824,6.48008994,6.48008994,6.48008994,102.04312578,102.04312578,125.64097143,0.028855,0.0,0.0,0.0,0.00339,0.01997,0.0,0.0,0.0,0.0,-0.01997,0.00339,0.0,0.045235,-0.045235,0.0,0.0,0.0,-0.08105
mp-565669,Cr2AgBiO8,1.0,-0.14286,0.71429,12,-4,82,156.20436283643653,5.13969733,5.13969681,6.94071021,111.73148475,111.73148257,90.00000193,1.064162,0.0,0.0,0.0,-0.22163,2.608665,0.0,0.0,0.0,0.0,-2.608665,-0.22163,0.0,0.152485,-0.152485,0.0,0.0,0.0,-0.37153
mp-554151,SiO2,1.0,0.0,0.71429,12,-4,82,193.64203056384676,5.01469137,6.70078564,6.70100922,81.95054113,68.02376247,68.02778417,0.068373,0.0,0.0,0.0,0.006855,-0.13981,0.0,0.0,0.0,0.0,0.13981,0.006855,0.0,-0.03784,0.03784,0.0,0.0,0.0,-0.02604
mp-16577,Li2CaHfF8,1.0,-0.14286,0.71429,12,-4,82,142.1680936942366,5.17664399,5.17659953,6.44545748,113.67469003,113.67526830,90.00282090,0.036143,0.0,0.0,0.0,0.077985,-0.046315,0.0,0.0,0.0,0.0,0.046315,0.077985,0.0,-0.04583,0.04583,0.0,0.0,0.0,-0.11709
mp-10161,KZnSb,0.0,1.0,0.0,3,-6m2,187,98.43956748113732,4.56867736,4.56867736,5.44575484,90.00000000,90.00000000,119.99999997,0.21684,0.0,0.0,0.0,0.0,0.0,-0.21684,-0.21684,0.21684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-10615,BaLiP,0.0,1.0,0.0,3,-6m2,187,77.05993008196977,4.43349591,4.43349590,4.52694643,90.00000000,90.00000000,119.99999998,0.387163,0.0,0.0,0.0,0.0,0.0,0.38716333,0.38716333,-0.38716333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-10616,BaLiAs,0.0,1.0,0.0,3,-6m2,187,83.02655598491421,4.55516374,4.55516374,4.62038756,90.00000000,90.00000000,119.99999998,0.35139,0.0,0.0,0.0,0.0,0.0,0.35139,0.35139,-0.35139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-10614,SrLiP,0.0,1.0,0.0,3,-6m2,187,68.04033614746585,4.29548191,4.29548190,4.25806249,90.00000000,90.00000000,119.99999998,0.62025,0.0,0.0,0.0,0.0,0.0,0.62025,0.62025,-0.62025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-24012,HoHSe,0.0,1.0,0.0,3,-6m2,187,49.319385409667916,3.82304613,3.82304613,3.89643959,90.00000000,90.00000000,120.00000005,0.34869,0.0,0.0,0.0,0.0,0.0,-0.34869,-0.34869,0.34869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-28797,YHSe,0.0,1.0,0.0,3,-6m2,187,50.45280099633733,3.85277560,3.85277560,3.92470682,90.00000000,90.00000000,119.99999996,0.32817,0.0,0.0,0.0,0.0,0.0,0.32817,0.32817,-0.32817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-604884,BN,0.0,1.0,0.0,4,-6m2,187,38.72896952119873,2.51297913,2.51297956,7.08153568,90.00000000,90.00000000,119.99999446,0.402833,0.0,0.0,0.0,0.0,0.0,-0.40283333,-0.40283333,0.40283333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-865427,KSrCO3F,0.0,1.0,0.0,7,-6m2,187,116.57962105959902,5.31396799,5.31455826,4.76639243,90.00000000,90.00000000,119.99631952,0.354053,0.0,0.0,0.0,0.0,0.0,0.35405333,0.35405333,-0.35405333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-867261,RbSrCO3F,0.0,1.0,0.0,7,-6m2,187,121.71991659096342,5.37514974,5.37454023,4.86527227,90.00000000,90.00000000,120.00183257,0.093787,0.0,0.0,0.0,0.0,0.0,-0.09378667,-0.09378667,0.09378667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-2744,LiPd,0.0,1.0,0.0,2,-6m2,187,28.482820990755265,2.79987042,2.79987042,4.19543024,90.00000000,90.00000000,120.00000001,0.66598,0.0,0.0,0.0,0.0,0.0,0.66598,0.66598,-0.66598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-15687,KZnAs,0.0,1.0,0.0,3,-6m2,187,82.70521992674026,4.26115944,4.26115944,5.25952737,90.00000000,90.00000000,119.99999996,0.198063,0.0,0.0,0.0,0.0,0.0,-0.19806333,-0.19806333,0.19806333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-6867,KCaCO3F,0.0,1.0,0.0,7,-6m2,187,104.10098129353196,5.16420256,5.16420256,4.50731234,90.00000000,90.00000000,119.99999998,0.337677,0.0,0.0,0.0,0.0,0.0,-0.33767667,-0.33767667,0.33767667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-1572,GaSe,0.0,1.0,0.0,8,-6m2,187,224.8583330460042,3.81906690,3.81906690,17.80179614,90.00000000,90.00000000,120.00000003,0.19825,0.0,0.0,0.0,0.0,0.0,0.19825,0.19825,-0.19825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-578,GaAg2,0.0,1.0,0.0,9,-6m2,189,157.60890777698617,7.88249838,7.88249838,2.92902007,90.00000000,90.00000000,120.00000001,0.005913,0.0,0.0,0.0,0.0,0.0,0.0,0.00591333,-0.00591333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-568536,BaI2,0.0,1.0,0.0,9,-6m2,189,391.8804679110261,9.27887402,9.27887380,5.25572270,90.00000000,90.00000000,120.00000077,0.667693,0.0,0.0,0.0,0.0,0.0,0.66769333,0.66769333,-0.66769333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-8415,K2HfF6,0.0,1.0,0.0,9,-6m2,189,128.87972714973222,6.52044798,6.52044798,3.50025035,90.00000000,90.00000000,120.00000002,0.244087,0.0,0.0,0.0,0.0,0.0,0.24408667,0.24408667,-0.24408667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-567680,BaCl2,0.0,1.0,0.0,9,-6m2,189,273.49033592253613,8.18273173,8.18273164,4.71644455,90.00000000,90.00000000,120.00000032,0.63488,0.0,0.0,0.0,0.0,0.0,0.63488,0.63488,-0.63488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-9732,BaNaP,0.0,1.0,0.0,9,-6m2,189,260.8908926266966,8.00619221,8.00619222,4.69976629,90.00000000,90.00000000,120.00000000,0.021027,0.0,0.0,0.0,0.0,0.0,0.02102667,0.02102667,-0.02102667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-9775,NaSrAs,0.0,1.0,0.0,9,-6m2,189,248.96165182756428,7.89199559,7.89199559,4.61559992,90.00000000,90.00000000,120.00000002,0.149057,0.0,0.0,0.0,0.0,0.0,-0.14905667,-0.14905667,0.14905667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-22177,DyInAu,0.0,1.0,0.0,9,-6m2,189,209.58554063079657,7.73193552,7.73193552,4.04812802,90.00000000,90.00000000,120.00000000,0.034997,0.0,0.0,0.0,0.0,0.0,-0.03499667,-0.03499667,0.03499667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-31235,BaNaBi,0.0,1.0,0.0,9,-6m2,189,341.99661670975325,8.74155163,8.74155163,5.16790027,90.00000000,90.00000000,119.99999997,0.089587,0.0,0.0,0.0,0.0,0.0,-0.08958667,-0.08958667,0.08958667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-13978,Rb2ThF6,0.0,1.0,0.0,9,-6m2,189,162.7799819129981,6.96210180,6.96210181,3.87783767,90.00000000,90.00000000,119.99999997,0.215767,0.0,0.0,0.0,0.0,0.0,0.21576667,0.21576667,-0.21576667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-4731,K2UF6,0.0,1.0,0.0,9,-6m2,189,144.07259287898202,6.66425757,6.66425756,3.74582249,90.00000000,90.00000000,119.99999998,0.287367,0.0,0.0,0.0,0.0,0.0,0.28736667,0.28736667,-0.28736667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-14193,K2ThF6,0.0,1.0,0.0,9,-6m2,189,149.11129585277047,6.68069169,6.68069169,3.85777641,90.00000000,90.00000000,119.99999996,0.264137,0.0,0.0,0.0,0.0,0.0,0.26413667,0.26413667,-0.26413667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-4720,Si2Ni6B,0.0,1.0,0.0,9,-6m2,189,92.43359270651797,6.10965374,6.10965374,2.85934136,90.00000000,90.00000000,119.99999999,1.517583,0.0,0.0,0.0,0.0,0.0,1.51758333,1.51758333,-1.51758333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-697068,SiPd2,0.0,1.0,0.0,9,-6m2,189,130.41255458311377,6.54286483,6.54286482,3.51761748,90.00000000,90.00000000,119.99902560,1.7387,0.0,0.0,0.0,0.0,0.0,1.7387,1.7387,-1.7387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-760418,Ba2SrI6,0.0,1.0,0.0,9,-6m2,189,374.7537235174969,9.22981477,9.23016357,5.07947011,90.00000000,90.00000000,120.00124925,0.565087,0.0,0.0,0.0,0.0,0.0,0.56508667,0.56508667,-0.56508667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-1554,KTe,0.0,1.0,0.0,12,-6m2,189,527.6803877850971,9.67853442,9.67853442,6.50460792,90.00000000,90.00000000,120.00000000,0.01992,0.0,0.0,0.0,0.0,0.0,-0.01992,-0.01992,0.01992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-9064,RbTe,0.0,1.0,0.0,12,-6m2,189,590.1360564648086,10.11871692,10.11871691,6.65534581,90.00000000,90.00000000,120.00000002,0.022743,0.0,0.0,0.0,0.0,0.0,-0.02274333,-0.02274333,0.02274333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-409,NaS,0.0,1.0,0.0,12,-6m2,189,275.73078892183054,7.68499090,7.68499090,5.39098243,90.00000000,90.00000000,119.99999999,0.057167,0.0,0.0,0.0,0.0,0.0,-0.05716667,-0.05716667,0.05716667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-9063,RbSe,0.0,1.0,0.0,12,-6m2,189,489.33978172945564,9.42172572,9.42172572,6.36530148,90.00000000,90.00000000,120.00000000,0.045237,0.0,0.0,0.0,0.0,0.0,-0.04523667,-0.04523667,0.04523667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-9062,RbS,0.0,1.0,0.0,12,-6m2,189,431.41701533090895,8.96560502,8.96560502,6.19737012,90.00000000,90.00000000,119.99999999,0.070203,0.0,0.0,0.0,0.0,0.0,-0.07020333,-0.07020333,0.07020333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-9268,KSe,0.0,1.0,0.0,12,-6m2,189,431.11701339314163,9.03495168,9.03495168,6.09835724,90.00000000,90.00000000,119.99999999,0.041263,0.0,0.0,0.0,0.0,0.0,-0.04126333,-0.04126333,0.04126333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-1287,KS,0.0,1.0,0.0,12,-6m2,189,378.0116276132244,8.58608286,8.58608286,5.92085433,90.00000000,90.00000000,119.99999999,0.06653,0.0,0.0,0.0,0.0,0.0,-0.06653,-0.06653,0.06653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-1345,CaP,0.0,1.0,0.0,12,-6m2,189,290.8871420985305,7.66208255,7.66208256,5.72137270,90.00000000,90.00000000,120.00000001,0.098313,0.0,0.0,0.0,0.0,0.0,-0.09831333,-0.09831333,0.09831333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-7931,SrP,0.0,1.0,0.0,12,-6m2,189,343.8226245084131,8.10038537,8.10038537,6.05051662,90.00000000,90.00000000,119.99999997,0.11415,0.0,0.0,0.0,0.0,0.0,-0.11415,-0.11415,0.11415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-2340,Na2O2,0.0,1.0,0.0,12,-6m2,189,153.9056153631738,6.27944383,6.27944383,4.50693686,90.00000000,90.00000000,120.00000003,0.191913,0.0,0.0,0.0,0.0,0.0,0.19191333,0.19191333,-0.19191333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-34932,CaHN,1.0,1.0,0.83333,3,4mm,107,35.8032147161403,3.79468966,3.54509568,3.79468931,62.15296023,55.69408125,62.15295576,0.344731,0.0,0.0,0.0,0.0,1.232885,0.0,0.0,0.0,0.0,1.232885,0.0,0.0,-0.21512,-0.21512,-0.29648,0.0,0.0,0.0
mp-549706,MgO,0.0,0.0,1.0,4,6mm,186,48.5413017076028,3.34705513,3.34705523,5.00328264,90.00000000,90.00000000,119.99999890,2.25674,0.0,0.0,0.0,0.0,-0.317205,0.0,0.0,0.0,0.0,-0.317205,0.0,0.0,-0.76892,-0.76892,2.25674,0.0,0.0,0.0
mp-2542,BeO,0.0,0.0,1.0,4,6mm,186,28.010130437105012,2.71031869,2.71031869,4.40295026,90.00000000,90.00000000,119.99999989,0.19632,0.0,0.0,0.0,0.0,-0.00515,0.0,0.0,0.0,0.0,-0.00515,0.0,0.0,-0.11459,-0.11459,0.19632,0.0,0.0,0.0
mp-2653,BN,0.0,0.0,1.0,4,6mm,186,23.890772408849134,2.55516974,2.55516974,4.22532430,90.00000000,90.00000000,119.99999995,1.09478,0.0,0.0,0.0,0.0,0.393595,0.0,0.0,0.0,0.0,0.393595,0.0,0.0,0.40327,0.40327,-1.09478,0.0,0.0,0.0
mp-2133,ZnO,0.0,0.0,1.0,4,6mm,186,49.718723054254085,3.28910293,3.28910292,5.30682059,90.00000000,90.00000000,119.99999995,1.03681,0.0,0.0,0.0,0.0,-0.385,0.0,0.0,0.0,0.0,-0.385,0.0,0.0,-0.53751,-0.53751,1.03681,0.0,0.0,0.0
mp-661,AlN,0.0,0.0,1.0,4,6mm,186,42.52728336284192,3.12858812,3.12858812,5.01695523,90.00000000,90.00000000,120.00000000,1.46115,0.0,0.0,0.0,0.0,-0.289305,0.0,0.0,0.0,0.0,-0.289305,0.0,0.0,-0.58006,-0.58006,1.46115,0.0,0.0,0.0
mp-804,GaN,0.0,0.0,1.0,4,6mm,186,46.94282735959896,3.21629013,3.21629013,5.23996246,90.00000000,90.00000000,120.00000006,0.46451,0.0,0.0,0.0,0.0,-0.139315,0.0,0.0,0.0,0.0,-0.139315,0.0,0.0,-0.28982,-0.28982,0.46451,0.0,0.0,0.0
mp-672,CdS,0.0,0.0,1.0,4,6mm,186,104.86286284361582,4.20653514,4.20653515,6.84292902,90.00000000,90.00000000,119.99999995,0.33356,0.0,0.0,0.0,0.0,-0.13643,0.0,0.0,0.0,0.0,-0.13643,0.0,0.0,-0.18478,-0.18478,0.33356,0.0,0.0,0.0
mp-569346,CuI,0.0,0.0,1.0,4,6mm,186,110.06103843380156,4.25868249,4.25868208,7.00732896,90.00000000,90.00000000,120.00000312,0.0983,0.0,0.0,0.0,0.0,0.07429,0.0,0.0,0.0,0.0,0.07429,0.0,0.0,0.05882,0.05882,-0.0983,0.0,0.0,0.0
mp-8880,AlP,0.0,0.0,1.0,4,6mm,186,83.4378225866286,3.88554844,3.88554844,6.38157202,90.00000000,90.00000000,119.99999998,0.10089,0.0,0.0,0.0,0.0,-0.045925,0.0,0.0,0.0,0.0,-0.045925,0.0,0.0,-0.0745,-0.0745,0.10089,0.0,0.0,0.0
mp-8881,AlAs,0.0,0.0,1.0,4,6mm,186,94.24394903891165,4.04552947,4.04552948,6.64924147,90.00000000,90.00000000,120.00000001,0.01928,0.0,0.0,0.0,0.0,-0.01257,0.0,0.0,0.0,0.0,-0.01257,0.0,0.0,-0.01457,-0.01457,-0.01928,0.0,0.0,0.0
mp-8882,GaP,0.0,0.0,1.0,4,6mm,186,83.39480594679503,3.88035670,3.88035670,6.39536110,90.00000000,90.00000000,119.99999998,0.27398,0.0,0.0,0.0,0.0,0.066885,0.0,0.0,0.0,0.0,0.066885,0.0,0.0,0.05941,0.05941,-0.27398,0.0,0.0,0.0
mp-7140,SiC,0.0,0.0,1.0,4,6mm,186,42.005508719514054,3.09200732,3.09200732,5.07334726,90.00000000,90.00000000,119.99999998,0.27594,0.0,0.0,0.0,0.0,0.02738,0.0,0.0,0.0,0.0,0.02738,0.0,0.0,-0.10898,-0.10898,0.27594,0.0,0.0,0.0
mp-19128,CoO,0.0,0.0,1.0,4,6mm,186,48.739901835070995,3.26598116,5.27626629,3.26598074,90.00000000,119.99999578,90.00000000,0.82715,0.0,0.0,0.0,0.0,-0.24134,0.0,0.0,0.0,0.0,-0.24134,0.0,0.0,-0.15156,-0.15156,0.82715,0.0,0.0,0.0
mp-24093,CuH,0.0,0.0,1.0,4,6mm,186,32.12407845453838,2.84860708,2.84860707,4.57124974,90.00000000,90.00000000,120.00000007,0.3223,0.0,0.0,0.0,0.0,-0.21634,0.0,0.0,0.0,0.0,-0.21634,0.0,0.0,-0.13582,-0.13582,0.3223,0.0,0.0,0.0
mp-13108,SrHfO3,0.0,0.0,1.0,5,4mm,99,71.10469938266374,4.13941818,4.13941818,4.14972865,90.00000000,90.00000000,90.00000000,8.72945,0.0,0.0,0.0,0.0,8.120755,0.0,0.0,0.0,0.0,8.120755,0.0,0.0,-0.23667,-0.23667,8.72945,0.0,0.0,0.0
mp-20459,TiPbO3,0.5,0.16667,1.0,5,4mm,99,68.74892592355307,3.87235109,3.87235109,4.58475851,90.00000000,90.00000000,90.00000000,2.876113,0.0,0.0,0.0,0.0,3.25989,0.0,0.0,0.0,0.0,3.25989,0.0,0.0,1.64365,1.64365,2.79212,0.0,0.0,0.0
mp-557739,CoBiO3,0.85714,0.42857,1.0,5,4mm,99,69.63543847595783,3.76334005,3.76334305,4.91680567,90.00000000,90.00000000,90.00000000,2.579045,0.0,0.0,0.0,0.0,-3.946265,0.0,0.0,0.0,0.0,-3.946265,0.0,0.0,-1.41563,-1.41563,-1.92843,0.0,0.0,0.0
mp-25119,VPbO3,0.0,0.0,1.0,5,4mm,99,71.70397337928817,3.84265806,3.84265806,4.85601189,90.00000000,90.00000000,90.00000000,2.0466,0.0,0.0,0.0,0.0,-0.874845,0.0,0.0,0.0,0.0,-0.874845,0.0,0.0,-1.29685,-1.29685,-2.0466,0.0,0.0,0.0
mp-5986,BaTiO3,0.0,0.0,1.0,5,4mm,99,67.51578077368939,4.00200623,4.00200623,4.21550660,90.00000000,90.00000000,90.00000000,3.48733,0.0,0.0,0.0,0.0,0.28265,0.0,0.0,0.0,0.0,0.28265,0.0,0.0,0.6803,0.6803,3.48733,0.0,0.0,0.0
mp-4342,KNbO3,0.0,0.0,1.0,5,4mm,99,68.47076634644435,4.02866548,4.02866548,4.21874013,90.00000000,90.00000000,90.00000000,3.25783,0.0,0.0,0.0,0.0,0.378775,0.0,0.0,0.0,0.0,0.378775,0.0,0.0,-0.11636,-0.11636,3.25783,0.0,0.0,0.0
mp-12992,BaTiO3,0.0,0.0,1.0,5,4mm,99,67.59513633091022,3.99996281,3.99996281,4.22477458,90.00000000,90.00000000,90.00000000,3.4477,0.0,0.0,0.0,0.0,0.292575,0.0,0.0,0.0,0.0,0.292575,0.0,0.0,0.67723,0.67723,3.4477,0.0,0.0,0.0
mp-9575,LiBeSb,0.0,0.0,1.0,6,6mm,186,102.232250243831,4.17242539,4.17242540,6.78078741,90.00000000,90.00000000,120.00000001,0.69881,0.0,0.0,0.0,0.0,-0.08086,0.0,0.0,0.0,0.0,-0.08086,0.0,0.0,0.23277,0.23277,-0.69881,0.0,0.0,0.0
mp-7868,PtO2,0.0,0.0,1.0,6,6mm,186,81.8093432478028,3.16406891,3.16406891,9.43583650,90.00000000,90.00000000,119.99999988,0.01397,0.0,0.0,0.0,0.0,0.02615,0.0,0.0,0.0,0.0,0.02615,0.0,0.0,0.0036,0.0036,-0.01397,0.0,0.0,0.0
mp-32959,H2O,0.0,0.0,1.0,6,4mm,102,39.405431453452394,3.38122831,3.41382139,3.41382139,90.00000000,90.00000000,90.00000000,0.57821,0.0,0.0,0.0,0.0,0.6673,0.0,0.0,0.0,0.0,0.6673,0.0,0.0,0.15604,0.15604,0.57821,0.0,0.0,0.0
mp-752463,NbNO,1.0,0.33333,0.83333,6,4mm,109,82.59305994337974,3.96926827,5.94657422,3.96912233,70.50285964,90.00000000,109.49618620,2.987247,0.0,0.0,0.0,0.0,4.701,0.0,0.0,0.0,0.0,4.701,0.0,0.0,2.51731,2.51731,0.97436,0.0,0.0,0.0
mp-546679,Nd2AlNO3,0.0,0.0,1.0,7,4mm,107,87.84693365285399,3.73607902,3.73606705,6.82553505,105.88355354,105.88359783,89.99999692,1.98414,0.0,0.0,0.0,0.0,0.813145,0.0,0.0,0.0,0.0,0.813145,0.0,0.0,-0.12788,-0.12788,1.98414,0.0,0.0,0.0
mp-10281,ZnS,0.0,0.0,1.0,8,6mm,186,162.05746016414844,3.85250299,3.85250299,12.60818078,90.00000000,90.00000000,120.00000005,0.07275,0.0,0.0,0.0,0.0,-0.037685,0.0,0.0,0.0,0.0,-0.037685,0.0,0.0,-0.06869,-0.06869,0.07275,0.0,0.0,0.0
mp-11714,SiC,0.0,0.0,1.0,8,6mm,186,83.96318312307451,3.09400650,3.09400650,10.12781639,90.00000000,90.00000000,119.99999999,0.06233,0.0,0.0,0.0,0.0,-0.06358,0.0,0.0,0.0,0.0,-0.06358,0.0,0.0,0.01097,0.01097,-0.06233,0.0,0.0,0.0
mp-35152,Sr2H5Rh,0.0,0.0,1.0,8,4mm,107,112.36124634107637,5.44716174,5.44716181,5.35820145,60.53877997,60.53878358,58.92242972,0.35042,0.0,0.0,0.0,0.0,-0.05051,0.0,0.0,0.0,0.0,-0.05051,0.0,0.0,-0.15379,-0.15379,0.35042,0.0,0.0,0.0
mp-766115,LiCrO2,1.0,0.2,0.8,8,6mm,186,74.62721740817527,2.95142649,2.95149052,9.89216865,89.99901039,90.00150569,119.99960198,0.765324,0.0,0.0,0.0,0.0,1.43416,0.0,0.0,0.0,0.0,1.43416,0.0,0.0,0.42749,0.42749,0.22973,0.0,0.0,0.0
mp-774101,LiFeO2,1.0,0.16667,0.83333,8,6mm,186,77.29706102454952,2.97574375,2.97574103,10.07950964,90.00433984,89.99741552,119.99947835,0.732927,0.0,0.0,0.0,0.0,-1.292885,0.0,0.0,0.0,0.0,-1.292885,0.0,0.0,-0.44107,-0.44107,-0.2962,0.0,0.0,0.0
mp-776911,MgO,0.0,0.0,1.0,8,6mm,186,98.2130066434258,3.28595201,3.28591941,10.50313187,90.00165869,89.99916998,119.99967256,1.1669,0.0,0.0,0.0,0.0,0.42052,0.0,0.0,0.0,0.0,0.42052,0.0,0.0,0.51595,0.51595,-1.1669,0.0,0.0,0.0
mp-22894,AgI,0.0,0.0,1.0,4,6mm,186,146.3115505439582,4.71058489,4.71058489,7.61374473,90.00000000,90.00000000,120.00000006,0.19526,0.0,0.0,0.0,0.0,-0.09337,0.0,0.0,0.0,0.0,-0.09337,0.0,0.0,-0.12496,-0.12496,0.19526,0.0,0.0,0.0
mp-567290,LaN,0.0,0.0,1.0,4,6mm,186,88.16255275857952,4.13286451,4.13286473,5.96006723,90.00000000,90.00000000,119.99999818,1.78562,0.0,0.0,0.0,0.0,-0.235285,0.0,0.0,0.0,0.0,-0.235285,0.0,0.0,-0.15431,-0.15431,1.78562,0.0,0.0,0.0
mp-12779,CdTe,1.0,0.83333,0.83333,4,6mm,186,145.82266521240584,4.68430264,4.68430264,7.67369454,90.00000000,90.00000000,119.99999997,0.025266,0.0,0.0,0.0,0.0,-0.026445,0.0,0.0,0.0,0.0,-0.026445,0.0,0.0,-0.04397,-0.04397,0.01061,0.0,0.0,0.0
